,time,high,low,open,volumefrom,volumeto,close
367,1557532800,7394.94,6357.02,6358.29,135248.42,933141315.95,7191.36
368,1557619200,7541.61,6793.21,7191.36,142892.25,1023203366.46,6977.63
369,1557705600,8127.75,6873.42,6977.63,149082.57,1140302646.6,7806.36
370,1557792000,8297.02,7631.34,7806.36,122383.06,976094121.29,7980.13
371,1557878400,8263.29,7849.92,7980.13,86162.62,694202804.31,8183.83
372,1557964800,8352.25,7679.05,8183.83,95341.68,762104107.69,7874.11
373,1558051200,7930.98,6668.67,7874.11,141482.93,1023961962.83,7371.96
374,1558137600,7491.67,7213.72,7371.96,41327.89,303317486.98,7266.08
375,1558224000,8281.66,7257.26,7266.08,91218.12,723011166.2,8193.14
376,1558310400,8193.14,7591.85,8193.14,80672.83,637617163.27,7998.29
377,1558396800,8102.32,7807.77,7998.29,45005.01,357803946.85,7947.93
378,1558483200,8033.76,7533.66,7947.93,54216.74,424501866.33,7626.89
379,1558569600,7971.26,7478.74,7626.89,50121.07,386766321.19,7876.5
380,1558656000,8165.45,7801.57,7876.5,51604.15,413162746.86,7996.4
381,1558742400,8140.82,7948.68,7996.4,22294.65,179206342.03,8059.13
382,1558828800,8779.0,7894.53,8059.13,57648.95,483663699.62,8726.23
383,1558915200,8931.53,8668.46,8726.23,57692.17,507164714.76,8785.17
384,1559001600,8818.71,8562.2,8785.17,41445.13,360752199.95,8718.85
385,1559088000,8760.48,8444.1,8718.85,44056.71,380343928.72,8664.56
386,1559174400,9065.89,8027.21,8664.56,95189.06,815525590.67,8276.25
387,1559260800,8570.78,8116.0,8276.25,60143.23,502056527.56,8550.67
388,1559347200,8619.21,8459.65,8550.67,26884.15,229736992.43,8555.87
389,1559433600,8819.9,8547.48,8555.87,25506.14,221708083.06,8737.91
390,1559520000,8740.24,8073.18,8737.91,63486.15,534972187.72,8114.49
391,1559606400,8114.49,7463.94,8114.49,103552.9,809220381.24,7677.47
392,1559692800,7917.14,7591.88,7677.47,49771.65,387021977.02,7791.29
393,1559779200,7872.1,7467.52,7791.29,44397.47,342084400.02,7807.36
394,1559865600,8127.63,7767.37,7807.36,51105.14,407241297.23,8002.63
395,1559952000,8058.91,7796.46,8002.63,23469.94,186055499.51,7933.78
396,1560038400,7964.75,7535.9,7933.78,30301.73,234551796.21,7643.44
397,1560124800,8061.5,7533.53,7643.44,43154.98,339520552.04,8021.0
398,1560211200,8049.78,7724.58,8021.0,35850.45,282632009.38,7917.32
399,1560297600,8250.0,7834.57,7917.32,49460.34,399065678.38,8174.14
400,1560384000,8326.2,8053.65,8174.14,38536.25,315594036.87,8235.57
401,1560470400,8724.42,8180.39,8235.57,50383.98,424131990.84,8693.96
402,1560556800,8905.14,8621.48,8693.96,38140.15,333656492.38,8853.56
403,1560643200,9372.89,8800.96,8853.56,84289.2,767025702.52,8979.18
404,1560729600,9468.85,8976.99,8979.18,65486.04,606269265.79,9336.01
405,1560816000,9357.22,8941.83,9336.01,51829.13,473016555.83,9081.71
406,1560902400,9313.18,9045.47,9081.71,32012.68,293070485.25,9280.54
407,1560988800,9600.28,9219.81,9280.54,45144.43,424436854.57,9536.85
408,1561075200,10230.86,9536.85,9536.85,77828.7,765543626.6,10218.87
409,1561161600,11207.97,10086.32,10218.87,115793.98,1240328392.49,10689.54
410,1561248000,11285.51,10513.81,10689.54,57082.02,619160985.99,10855.99
411,1561334400,11100.92,10555.71,10855.99,52118.36,565444720.43,11035.74
412,1561420800,11778.22,10992.37,11035.74,84123.73,953962631.15,11740.34
413,1561507200,13826.76,11679.1,11740.34,211449.88,2685872365.1,12913.28
414,1561593600,13314.05,10335.34,12913.28,202428.68,2345027203.81,11154.09
415,1561680000,12433.0,10772.75,11154.09,120700.97,1408438810.31,12355.06
416,1561766400,12362.9,11352.27,12355.06,81875.16,968516834.6,11884.1
417,1561852800,12200.02,10677.83,11884.1,80893.36,917158052.37,10769.05
418,1561939200,11207.0,10006.43,10769.05,115739.97,1225129699.57,10591.87
419,1562025600,10927.6,9678.1,10591.87,120994.95,1239524970.43,10844.13
420,1562112000,12009.59,10841.91,10844.13,115565.16,1313585829.89,11981.61
421,1562198400,12055.11,11067.68,11981.61,71141.03,831236841.56,11156.52
422,1562284800,11435.38,10787.94,11156.52,66066.75,734424868.07,10993.25
423,1562371200,11709.27,10985.4,10993.25,48172.2,549769169.13,11248.94
424,1562457600,11605.43,11109.42,11248.94,36847.21,418161890.29,11474.28
425,1562544000,12386.28,11339.02,11474.28,63847.27,762033323.29,12296.16
426,1562630400,12808.06,12117.31,12296.16,79607.47,993891866.34,12567.02
427,1562716800,13183.73,11569.94,12567.02,124523.09,1554955347.89,12099.12
428,1562803200,12099.91,11002.39,12099.12,102929.11,1185222449.66,11343.12
429,1562889600,11931.91,11096.61,11343.12,55994.89,647690095.15,11797.37
430,1562976000,11835.87,10827.53,11797.37,59187.84,668325183.28,11363.97
431,1563062400,11447.92,10118.85,11363.97,76310.21,814667763.32,10204.41
432,1563148800,11070.18,9877.02,10204.41,92742.77,965178341.63,10850.26
433,1563235200,11025.76,9366.82,10850.26,113537.84,1140137759.72,9423.44
434,1563321600,9982.24,9086.51,9423.44,101032.08,965256823.84,9696.15
435,1563408000,10776.54,9292.61,9696.15,102443.07,1033842556.65,10638.35
436,1563494400,10757.41,10135.16,10638.35,62995.33,658190962.53,10532.94
437,1563580800,11094.32,10379.19,10532.94,56766.57,608954333.23,10759.42
438,1563667200,10833.99,10329.89,10759.42,38379.41,405339891.1,10586.71
439,1563753600,10676.6,10072.07,10586.71,50574.02,524442852.25,10325.87
440,1563840000,10328.44,9820.61,10325.87,52754.02,529438124.08,9854.15
441,1563926400,9920.54,9535.78,9854.15,54750.78,531611909.42,9772.14
442,1564012800,10184.43,9744.7,9772.14,40285.56,403576364.36,9882.43
443,1564099200,9890.05,9668.52,9882.43,31960.31,312717110.04,9847.45
444,1564185600,10202.95,9310.47,9847.45,53081.42,512612117.07,9478.32
445,1564272000,9591.52,9135.64,9478.32,28313.55,267243770.14,9531.77
446,1564358400,9717.69,9386.9,9531.77,31434.4,299936368.39,9506.93
447,1564444800,9749.53,9391.78,9506.93,28856.19,276402322.56,9595.52
448,1564531200,10123.94,9581.6,9595.52,42030.01,416343142.53,10089.25
449,1564617600,10488.81,9890.49,10089.25,43505.11,442037342.05,10409.79
450,1564704000,10666.64,10340.82,10409.79,44213.09,463688251.79,10528.99
451,1564790400,10915.0,10509.35,10528.99,34102.93,367536516.75,10820.41
452,1564876800,11074.95,10572.24,10820.41,39795.33,431699306.35,10978.91
453,1564963200,11945.38,10978.89,10978.91,74748.53,870917186.96,11807.96
454,1565049600,12316.85,11224.1,11807.96,80694.71,949534020.01,11467.1
455,1565136000,12138.55,11393.98,11467.1,70893.9,834719365.81,11974.28
456,1565222400,12042.87,11498.04,11974.28,49871.24,588463519.89,11982.8
457,1565308800,12027.57,11674.06,11982.8,39230.82,464214586.73,11865.21
458,1565395200,11971.35,11232.42,11865.21,40869.27,470049694.45,11293.59
459,1565481600,11584.35,11119.32,11293.59,25734.51,292814721.19,11549.06
460,1565568000,11554.74,11240.38,11549.06,20181.72,229908138.9,11387.41
461,1565654400,11439.48,10765.3,11387.41,43742.98,483240069.77,10872.0
462,1565740800,10873.44,9924.58,10872.0,70125.86,728247545.72,10031.89
463,1565827200,10451.61,9497.12,10031.89,84438.15,842979140.9,10308.51
464,1565913600,10544.97,9764.32,10308.51,62357.48,635040831.46,10360.43
465,1566000000,10474.64,10010.76,10360.43,24470.79,251018339.59,10220.75
466,1566086400,10512.89,10079.46,10220.75,21614.15,223456175.83,10326.25
467,1566172800,10937.26,10278.31,10326.25,39936.81,426168059.98,10922.16
468,1566259200,10956.06,10576.37,10922.16,30891.56,332208752.04,10770.76
469,1566345600,10805.7,9870.07,10770.76,57446.51,584554031.67,10131.67
470,1566432000,10231.99,9777.06,10131.67,38005.1,380411207.72,10104.11
471,1566518400,10468.14,10053.67,10104.11,31466.97,324471966.33,10410.49
472,1566604800,10430.99,9911.2,10410.49,28068.47,283755017.73,10150.07
473,1566691200,10353.95,9907.03,10150.07,25686.72,259448931.12,10141.75
474,1566777600,10626.93,10141.75,10141.75,42155.28,437989368.7,10364.91
475,1566864000,10381.92,10038.26,10364.91,26481.68,269489962.47,10175.47
476,1566950400,10281.59,9600.83,10175.47,49145.33,486936428.33,9722.83
477,1567036800,9724.52,9344.69,9722.83,42711.51,406305621.25,9492.81
478,1567123200,9699.85,9368.27,9492.81,28941.49,276606372.89,9587.25
479,1567209600,9714.11,9512.03,9587.25,15427.47,148320616.41,9624.54
480,1567296000,9823.53,9578.66,9624.54,15485.86,149995549.7,9768.36
481,1567382400,10459.0,9764.76,9768.36,42504.5,429220162.8,10387.5
482,1567468800,10773.27,10296.3,10387.5,52101.71,550564712.84,10625.1
483,1567555200,10827.14,10392.88,10625.1,41229.09,436210232.43,10585.2
484,1567641600,10659.6,10475.88,10585.2,23957.29,253210793.56,10556.16
485,1567728000,10938.39,10228.17,10556.16,54409.77,577987384.8,10309.91
486,1567814400,10574.99,10304.22,10309.91,18864.32,197436363.34,10491.96
487,1567900800,10595.71,10286.85,10491.96,18990.22,198370974.82,10420.88
488,1567987200,10514.59,10101.87,10420.88,33044.44,340516851.61,10314.88
489,1568073600,10395.1,9966.94,10314.88,26197.16,266382297.99,10109.46
490,1568160000,10251.97,9874.13,10109.46,28189.47,283998084.25,10165.01
491,1568246400,10472.07,10057.09,10165.01,26821.06,275877681.63,10428.96
492,1568332800,10591.45,9855.34,10428.96,24372.25,251594742.18,10372.29
493,1568419200,10455.38,10251.96,10372.29,15570.76,161565882.04,10365.56
494,1568505600,10401.53,10279.58,10365.56,11651.76,120645589.34,10313.02
495,1568592000,10411.06,10103.87,10313.02,27381.87,280632567.99,10271.79
496,1568678400,10297.99,10152.47,10271.79,21680.68,221966422.11,10198.62
497,1568764800,10272.19,10100.9,10198.62,21739.97,221697128.61,10163.38
498,1568851200,10368.46,9641.11,10163.38,45685.81,456963432.6,10281.03
499,1568937600,10321.18,10065.55,10281.03,20930.03,213229233.56,10176.38
500,1569024000,10187.64,9944.61,10176.38,17868.39,179453539.43,9988.38
501,1569110400,10096.66,9871.97,9988.38,17799.44,178007946.58,10036.98
502,1569196800,10073.79,9636.2,10036.98,33287.92,327752087.22,9694.6
503,1569283200,9787.58,8107.01,9694.6,121811.28,1084866143.86,8542.54
504,1569369600,8752.2,8246.24,8542.54,74724.79,631898763.59,8446.97
505,1569456000,8471.02,7753.71,8446.97,80375.17,652614929.72,8074.99
506,1569542400,8304.22,7888.5,8074.99,48376.65,390323710.89,8201.36
507,1569628800,8345.03,8044.45,8201.36,29802.19,244186983.17,8223.65
508,1569715200,8265.99,7943.33,8223.65,28053.51,226712656.15,8065.26
509,1569801600,8372.24,7736.96,8065.26,50440.1,407250929.38,8314.62
510,1569888000,8537.6,8212.01,8314.62,42368.0,355446344.41,8326.64
511,1569974400,8403.51,8186.3,8326.64,24785.21,205325219.19,8391.52
512,1570060800,8434.63,8105.02,8391.52,30435.91,250685863.87,8246.3
513,1570147200,8267.11,8021.3,8246.3,26268.19,214500278.91,8168.05
514,1570233600,8232.25,8052.51,8168.05,17371.63,141685742.42,8172.48
515,1570320000,8221.03,7822.65,8172.48,30026.91,239636660.01,7868.31
516,1570406400,8326.01,7798.09,7868.31,39653.14,321239400.73,8215.11
517,1570492800,8354.19,8126.71,8215.11,21060.16,173334218.05,8191.87
518,1570579200,8697.56,8132.74,8191.87,47097.59,398201725.27,8593.16
519,1570665600,8672.58,8466.13,8593.16,29187.08,250267419.87,8596.57
520,1570752000,8834.11,8259.77,8596.57,38612.05,326882172.42,8278.05
521,1570838400,8439.44,8272.12,8278.05,11037.58,92609964.73,8316.66
522,1570924800,8498.59,8194.16,8316.66,20190.99,168896951.15,8296.34
523,1571011200,8414.24,8228.06,8296.34,17507.78,146015532.85,8363.94
524,1571097600,8439.31,8116.92,8363.94,24899.11,205674618.32,8173.48
525,1571184000,8193.41,7945.77,8173.48,34102.92,274670310.13,8014.39
526,1571270400,8145.5,7948.95,8014.39,21657.02,175172893.7,8082.46
527,1571356800,8157.36,7850.66,8082.46,27732.54,221065928.44,7972.62
528,1571443200,8108.69,7919.05,7972.62,17875.39,143202359.39,7973.63
529,1571529600,8326.13,7911.49,7973.63,25287.68,205394286.06,8247.25
530,1571616000,8359.52,8177.11,8247.25,22831.65,188511539.86,8223.25
531,1571702400,8318.41,8021.36,8223.25,24453.79,200593851.39,8034.5
532,1571788800,8071.8,7336.06,8034.5,60122.39,457672451.42,7479.54
533,1571875200,7524.31,7370.13,7479.54,28580.18,213663114.76,7444.2
534,1571961600,8783.85,7431.2,7444.2,79777.72,656574822.36,8671.1
535,1572048000,10380.48,8654.84,8671.1,154648.62,1457875080.4,9258.98
536,1572134400,9805.42,9114.58,9258.98,64673.13,614726341.04,9550.6
537,1572220800,9934.71,9201.49,9550.6,54907.49,522287119.66,9222.23
538,1572307200,9565.11,9099.36,9222.23,40284.46,377872980.92,9432.86
539,1572393600,9441.8,9018.3,9432.86,34376.01,315824657.23,9169.86
540,1572480000,9423.16,8972.0,9169.86,35891.86,329788397.17,9157.52
541,1572566400,9308.62,9072.62,9157.52,27365.39,251360754.52,9260.59
542,1572652800,9400.44,9223.46,9260.59,17135.45,159847329.63,9311.99
543,1572739200,9396.1,9108.22,9311.99,15670.3,144662760.99,9221.61
544,1572825600,9578.74,9141.0,9221.61,29435.09,275923701.7,9421.54
545,1572912000,9495.36,9196.64,9421.54,24971.55,233491267.4,9323.61
546,1572998400,9455.53,9269.82,9323.61,22338.76,208985449.5,9347.27
547,1573084800,9382.63,9114.14,9347.27,21322.07,196879610.6,9208.52
548,1573171200,9263.83,8682.74,9208.52,41674.91,371135404.96,8772.31
549,1573257600,8881.08,8732.62,8772.31,13145.33,116025279.26,8822.19
550,1573344000,9126.98,8767.94,8822.19,18134.09,162649216.87,9045.85
551,1573430400,9084.49,8619.78,9045.85,25750.4,226035620.33,8726.31
552,1573516800,8868.85,8576.09,8726.31,22305.54,194901130.1,8815.14
553,1573603200,8840.33,8721.68,8815.14,15828.57,138900524.48,8773.82
554,1573689600,8811.04,8584.92,8773.82,18999.7,164630654.03,8640.42
555,1573776000,8773.4,8393.29,8640.42,31281.14,267441968.16,8468.57
556,1573862400,8539.42,8442.03,8468.57,9355.13,79597461.02,8498.94
557,1573948800,8641.12,8411.3,8498.94,14296.75,122271717.68,8515.28
558,1574035200,8537.87,8075.63,8515.28,30048.32,250358969.38,8190.16
559,1574121600,8215.95,8016.54,8190.16,24402.6,198180594.35,8133.57
560,1574208000,8232.23,8047.73,8133.57,18105.11,147086043.41,8093.6
561,1574294400,8133.73,7437.33,8093.6,45760.44,354377783.29,7632.59
562,1574380800,7721.9,6815.03,7632.59,94065.31,680349857.19,7292.2
563,1574467200,7368.18,7119.41,7292.2,25474.86,185099411.4,7339.24
564,1574553600,7364.59,6888.89,7339.24,35108.24,249710266.27,6930.09
565,1574640000,7386.06,6560.13,6930.09,85742.76,596056755.83,7138.23
566,1574726400,7350.44,7042.5,7138.23,36264.64,259675008.66,7170.11
567,1574812800,7681.51,6873.1,7170.11,66406.48,485895588.26,7531.5
568,1574899200,7663.45,7388.79,7531.5,29886.7,225350756.08,7442.33
569,1574985600,7872.17,7425.49,7442.33,37243.54,285280637.6,7769.38
570,1575072000,7821.01,7487.1,7769.38,24778.5,189533166.63,7571.77
571,1575158400,7575.5,7261.95,7571.77,30676.77,226245528.68,7420.53
572,1575244800,7442.62,7193.09,7420.53,25163.31,184009273.35,7320.94
573,1575331200,7420.34,7260.93,7320.94,18521.73,135997337.7,7313.64
574,1575417600,7764.68,7110.76,7313.64,49046.2,360525572.37,7207.78
575,1575504000,7492.96,7175.85,7207.78,30054.36,220875659.79,7406.75
576,1575590400,7607.79,7323.86,7406.75,28169.83,209851296.57,7558.58
577,1575676800,7640.51,7503.1,7558.58,14093.87,106572219.77,7514.86
578,1575763200,7594.8,7414.51,7514.86,15949.09,120000308.79,7539.7
579,1575849600,7667.04,7296.42,7539.7,35089.72,262161330.42,7350.62
580,1575936000,7403.64,7176.42,7350.62,23348.59,170419385.84,7233.84
581,1576022400,7284.74,7167.13,7233.84,19799.94,143267855.45,7212.01
582,1576108800,7307.96,7105.35,7212.01,28003.83,201666958.32,7199.39
583,1576195200,7308.08,7199.39,7199.39,18725.31,135777984.61,7261.72
584,1576281600,7283.78,7033.14,7261.72,15624.21,111796861.42,7080.29
585,1576368000,7204.93,7030.37,7080.29,15972.7,113742866.17,7132.39
586,1576454400,7172.46,6869.19,7132.39,39619.58,278223344.11,6897.33
587,1576540800,6948.12,6585.46,6897.33,46023.51,310739632.42,6635.84
588,1576627200,7442.26,6450.69,6635.84,71573.09,491429584.47,7294.53
589,1576713600,7376.98,7057.66,7294.53,34799.1,249541907.16,7159.26
590,1576800000,7234.56,7094.06,7159.26,23556.25,168963964.55,7203.41
591,1576886400,7213.86,7132.82,7203.41,12101.12,86864836.52,7159.47
592,1576972800,7527.4,7143.17,7159.47,27325.26,200586646.53,7517.58
593,1577059200,7694.65,7275.28,7517.58,44770.93,336425000.06,7326.6
594,1577145600,7429.42,7175.5,7326.6,27770.75,203013413.87,7260.91
595,1577232000,7280.52,7132.3,7260.91,15012.21,108513256.34,7202.72
596,1577318400,7442.21,7167.44,7202.72,23254.3,169067214.27,7207.23
597,1577404800,7267.46,7061.61,7207.23,25489.38,183588691.22,7253.82
598,1577491200,7368.09,7253.61,7253.82,14542.71,106581355.23,7316.23
599,1577577600,7540.65,7295.33,7316.23,18230.94,135257936.53,7399.49
600,1577664000,7414.07,7224.79,7399.49,23030.92,168180498.67,7234.44
601,1577750400,7325.24,7141.94,7234.44,19424.26,140384995.27,7183.88
602,1577836800,7267.16,7171.82,7183.88,11872.0,85986188.11,7189.94
603,1577923200,7224.84,6945.83,7189.94,26531.32,187393954.35,6965.72
604,1578009600,7407.11,6882.62,6965.72,51975.01,376690440.38,7339.7
605,1578096000,7405.75,7278.6,7339.7,22083.57,162106895.05,7357.5
606,1578182400,7501.42,7330.07,7357.5,24084.13,179147746.87,7359.96
607,1578268800,7799.63,7355.11,7359.96,46443.66,352286216.6,7762.69
608,1578355200,8218.63,7736.57,7762.69,75423.75,600054472.25,8160.36
609,1578441600,8458.65,7873.97,8160.36,85087.59,699004342.7,8045.15
610,1578528000,8047.11,7757.04,8045.15,40045.64,316199456.84,7817.35
611,1578614400,8192.05,7682.56,7817.35,55534.09,441131626.25,8190.31
612,1578700800,8287.42,8003.87,8190.31,30734.63,250060123.9,8024.58
613,1578787200,8185.14,7968.4,8024.58,17525.61,142197585.82,8181.49
614,1578873600,8200.4,8057.37,8181.49,22746.0,184437465.66,8106.56
615,1578960000,8874.07,8106.4,8106.56,89444.78,768098459.01,8820.95
616,1579046400,8890.04,8559.93,8820.95,50394.79,441186933.78,8813.21
617,1579132800,8846.78,8586.56,8813.21,33539.82,290989712.92,8719.63
618,1579219200,9004.35,8665.99,8719.63,48787.4,432856377.78,8894.83
619,1579305600,8974.65,8807.26,8894.83,19872.9,176837362.25,8909.28
620,1579392000,9177.39,8508.15,8909.28,47750.9,421483277.31,8702.59
621,1579478400,8737.36,8521.52,8702.59,21888.47,189247381.47,8634.03
622,1579564800,8771.75,8479.9,8634.03,22731.19,196404470.17,8724.84
623,1579651200,8793.74,8582.43,8724.84,17278.13,149906743.85,8667.26
624,1579737600,8680.93,8290.98,8667.26,38348.08,323273085.37,8394.28
625,1579824000,8517.5,8225.83,8394.28,27811.03,233502998.73,8431.78
626,1579910400,8444.32,8263.42,8431.78,14296.82,119345600.29,8345.88
627,1579996800,8605.33,8302.57,8345.88,22444.54,189985702.21,8602.37
628,1580083200,8991.01,8572.37,8602.37,37524.75,329416202.64,8898.94
629,1580169600,9407.39,8892.58,8898.94,51850.54,471220882.55,9391.97
630,1580256000,9429.16,9234.27,9391.97,36978.22,345265419.21,9286.18
631,1580342400,9561.26,9181.72,9286.18,45852.79,430815723.66,9501.38
632,1580428800,9518.87,9208.36,9501.38,31334.26,292627757.98,9342.23
633,1580515200,9455.92,9296.57,9342.23,14778.25,138614091.6,9384.45
634,1580601600,9469.84,9169.21,9384.45,24059.37,225322638.39,9334.25
635,1580688000,9605.66,9230.83,9334.25,33363.87,312315107.48,9288.96
636,1580774400,9347.12,9089.52,9288.96,26614.92,244997961.95,9171.98
637,1580860800,9750.28,9162.98,9171.98,47150.99,448381299.88,9611.42
638,1580947200,9853.08,9533.37,9611.42,42264.62,410313693.85,9755.84
639,1581033600,9866.18,9714.16,9755.84,25549.21,249852208.28,9808.36
640,1581120000,9936.26,9665.26,9808.36,24889.03,244352034.45,9898.25
641,1581206400,10162.71,9880.67,9898.25,33829.57,340301629.71,10157.78
642,1581292800,10185.09,9761.16,10157.78,40941.28,406256357.82,9858.03
643,1581379200,10370.44,9716.32,9858.03,49240.73,495614708.0,10269.43
644,1581465600,10475.43,10250.55,10269.43,43484.9,449510878.91,10347.93
645,1581552000,10500.54,10081.02,10347.93,49389.81,507955951.95,10233.32
646,1581638400,10387.37,10103.67,10233.32,28984.69,297409586.88,10360.37
647,1581724800,10388.6,9789.89,10360.37,29878.88,300819428.52,9905.43
648,1581811200,10042.6,9634.4,9905.43,27579.54,272176494.52,9925.51
649,1581897600,9958.46,9482.71,9925.51,37157.31,359702988.14,9702.48
650,1581984000,10274.35,9618.77,9702.48,38551.14,382869718.91,10182.6
651,1582070400,10300.04,9340.17,10182.6,47506.68,473100344.44,9602.43
652,1582156800,9698.59,9402.81,9602.43,36843.12,352949373.64,9608.8
653,1582243200,9766.16,9582.07,9608.8,30286.18,293546157.49,9697.86
654,1582329600,9720.21,9577.84,9697.86,12206.36,118171544.81,9671.46
655,1582416000,10011.4,9669.88,9671.46,23058.71,228093371.59,9977.39
656,1582502400,10019.3,9495.76,9977.39,34044.18,331102536.15,9664.21
657,1582588800,9682.05,9258.4,9664.21,34827.75,329372824.71,9316.18
658,1582675200,9379.07,8652.97,9316.18,65447.95,588359496.49,8793.5
659,1582761600,8978.84,8540.74,8793.5,47005.39,413657559.37,8821.5
660,1582848000,8908.8,8449.12,8821.5,41600.5,360795192.37,8719.29
661,1582934400,8815.63,8545.32,8719.29,16806.37,146455562.43,8545.45
662,1583020800,8776.71,8443.57,8545.45,25550.31,219324311.08,8549.38
663,1583107200,8983.78,8521.79,8549.38,33004.6,290280969.41,8919.74
664,1583193600,8940.69,8680.57,8919.74,28648.83,252211805.89,8765.68
665,1583280000,8863.91,8690.82,8765.68,22115.34,194233894.05,8773.78
666,1583366400,9179.74,8772.83,8773.78,33760.74,305196274.33,9074.82
667,1583452800,9183.26,9015.35,9074.82,21090.1,192168163.64,9160.39
668,1583539200,9225.42,8880.33,9160.39,20669.17,187063951.77,8903.72
669,1583625600,8920.28,8033.06,8903.72,63231.33,533371350.28,8057.67
670,1583712000,8200.82,7664.34,8057.67,86700.45,682781069.24,7944.4
671,1583798400,8165.09,7758.12,7944.4,53646.28,427332546.47,7894.66
672,1583884800,7998.79,7614.48,7894.66,47596.23,372704355.27,7945.36
673,1583971200,7984.16,4736.21,7945.36,286243.45,1769476928.68,4916.78
674,1584057600,5984.55,3948.92,4916.78,319316.54,1663092005.9,5632.58
675,1584144000,5665.57,5069.29,5632.58,87978.27,474539626.45,5181.77
676,1584230400,5961.78,5114.06,5181.77,105160.64,568696762.62,5357.02
677,1584316800,5364.93,4454.22,5357.02,203116.86,996661883.31,5045.0
678,1584403200,5561.43,4950.9,5045.0,116314.49,618671971.75,5337.66
679,1584489600,5451.02,5024.71,5337.66,109210.96,576456805.62,5413.06
680,1584576000,6418.99,5268.33,5413.06,147007.71,868668216.67,6184.88
681,1584662400,6932.04,5691.69,6184.88,148232.44,947038097.64,6206.44
682,1584748800,6459.65,5876.79,6206.44,67262.29,415771088.67,6195.43
683,1584835200,6415.14,5750.68,6195.43,75451.24,457211401.95,5828.15
684,1584921600,6614.56,5703.64,5828.15,107692.99,667919370.22,6503.53
685,1585008000,6857.49,6406.64,6503.53,105151.69,700444488.16,6767.18
686,1585094400,6980.29,6483.0,6767.18,84721.04,566264216.07,6694.21
687,1585180800,6796.12,6539.61,6694.21,45203.7,302121295.09,6757.95
688,1585267200,6876.97,6312.53,6757.95,57134.12,381303011.52,6382.8
689,1585353600,6384.56,6051.23,6382.8,60814.06,378476570.98,6252.49
690,1585440000,6286.96,5882.2,6252.49,47232.21,286789900.17,5882.2
691,1585526400,6616.94,5874.8,5882.2,70623.69,445848282.11,6403.31
692,1585612800,6531.66,6350.61,6403.31,36169.65,233613490.19,6423.61
693,1585699200,6716.04,6168.0,6423.61,59228.61,377164250.74,6663.63
694,1585785600,7245.15,6585.75,6663.63,93059.32,635319847.54,6804.42
695,1585872000,7044.01,6618.82,6804.42,55578.32,379639119.54,6743.68
696,1585958400,7010.45,6671.05,6743.68,33774.99,230044243.33,6875.95
697,1586044800,6910.39,6689.07,6875.95,26776.41,182019861.58,6781.64
698,1586131200,7359.05,6779.91,6781.64,78676.82,560075869.57,7347.22
699,1586217600,7462.51,7084.52,7347.22,70648.16,516422836.71,7201.57
700,1586304000,7425.85,7157.96,7201.57,60952.77,445330043.76,7367.37
701,1586390400,7374.01,7124.88,7367.37,44071.93,321287689.9,7294.55
702,1586476800,7304.8,6757.67,7294.55,63355.47,440132415.16,6876.49
703,1586563200,6956.27,6785.52,6876.49,24917.32,171352839.69,6887.6
704,1586649600,7199.97,6802.16,6887.6,42382.58,297514761.29,6913.76
705,1586736000,6913.76,6612.34,6913.76,63091.4,426458894.19,6859.43
706,1586822400,6986.75,6773.97,6859.43,44630.96,307409556.74,6879.44
707,1586908800,6937.49,6614.79,6879.44,49708.81,336722796.75,6629.54
708,1586995200,7207.11,6487.08,6629.54,98809.08,685621725.46,7114.55
709,1587081600,7155.17,7005.79,7114.55,45840.75,324325510.78,7037.12
710,1587168000,7304.35,7028.43,7037.12,35919.74,258251102.86,7264.29
711,1587254400,7276.84,7072.33,7264.29,29493.83,211422409.66,7132.88
712,1587340800,7225.23,6770.07,7132.88,64707.0,452319848.99,6842.45
713,1587427200,6948.78,6779.51,6842.45,44531.91,305844254.34,6855.11
714,1587513600,7165.43,6831.44,6855.11,43780.72,308254465.67,7135.41
715,1587600000,7731.56,7041.2,7135.41,81106.87,599195847.97,7489.25
716,1587686400,7607.28,7408.35,7489.25,51734.5,389027134.45,7509.44
717,1587772800,7708.4,7445.98,7509.44,30165.48,227962632.37,7546.92
718,1587859200,7705.3,7497.88,7546.92,33092.14,251857766.26,7701.35
719,1587945600,7790.33,7639.98,7701.35,48551.15,374439201.77,7787.41
720,1588032000,7791.85,7671.26,7787.41,38507.32,297442241.62,7760.32
721,1588118400,8952.44,7733.02,7760.32,157978.19,1324299206.24,8784.96
722,1588204800,9460.77,8416.64,8784.96,161267.28,1439132256.65,8637.56
723,1588291200,9066.47,8631.39,8637.56,70407.63,620133839.66,8829.12
724,1588377600,9013.29,8768.81,8829.12,36139.66,321429140.42,8981.11
725,1588464000,9197.48,8735.78,8981.11,59476.78,534161419.79,8907.19
726,1588550400,8968.9,8537.49,8907.19,64835.52,568639005.2,8881.65
727,1588636800,9119.13,8781.58,8881.65,60185.36,538111122.64,9029.75
728,1588723200,9408.99,8924.06,9029.75,88912.83,818515486.36,9153.2
729,1588809600,10064.33,9042.52,9153.2,125991.41,1213223439.69,9999.93
730,1588896000,10041.73,9728.64,9999.93,91540.3,907665361.58,9808.18
731,1588982400,9912.22,9525.77,9808.18,59814.44,580103588.21,9541.13
732,1589068800,9556.85,8228.22,9541.13,133597.2,1159765920.88,8735.05
733,1589155200,9164.84,8228.58,8735.05,144898.27,1259789388.45,8568.88
